match_type,scenario,agent,agent_mode,opponent,opponent_mode,family,agent_first,runs,advantage,concealing,score
panel,Amsterdam,NoamNegFull,full,RandomNegotiator,random rational offers,baseline,first,2,0.5464684014869888,1.0,1.546468401486989
panel,Amsterdam,NoamNegFull,full,RandomNegotiator,random rational offers,baseline,second,2,0.6318493150684932,1.0,1.631849315068493
panel,Amsterdam,NoamNegFull,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegFull,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegFull,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegFull,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6900684931506849,1.0,1.6900684931506849
panel,Amsterdam,NoamNegFull,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegFull,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegReverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.7769516728624535,0.548134679425247,1.3250863522877006
panel,Amsterdam,NoamNegReverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.9349315068493151,0.5843817710369545,1.5193132778862697
panel,Amsterdam,NoamNegReverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.7100371747211895,0.4673390955767757,1.1773762702979653
panel,Amsterdam,NoamNegReverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6198630136986301,0.5071575492876171,1.1270205629862473
panel,Amsterdam,NoamNegReverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.7100371747211895,0.46627311339918,1.1763102881203698
panel,Amsterdam,NoamNegReverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6198630136986301,0.5041589894449527,1.1240220031435828
panel,Amsterdam,NoamNegReverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegReverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegReverse,reverse,ConcederTBNegotiator,fast concession,time-based,first,2,0.9330855018587361,1.0,1.933085501858736
panel,Amsterdam,NoamNegReverse,reverse,ConcederTBNegotiator,fast concession,time-based,second,2,0.9212328767123288,1.0,1.9212328767123288
panel,Amsterdam,NoamNegReverse,reverse,LinearTBNegotiator,linear time concession,time-based,first,2,0.8438661710037174,1.0,1.8438661710037176
panel,Amsterdam,NoamNegReverse,reverse,LinearTBNegotiator,linear time concession,time-based,second,2,0.9126712328767124,1.0,1.9126712328767124
panel,Amsterdam,NoamNegReverse,reverse,ToughNegotiator,"hard line, slow give",time-based,first,2,0.30855018587360594,1.0,1.308550185873606
panel,Amsterdam,NoamNegReverse,reverse,ToughNegotiator,"hard line, slow give",time-based,second,2,0.47260273972602734,1.0,1.4726027397260273
panel,Amsterdam,NoamNegReverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.6914498141263941,1.0,1.691449814126394
panel,Amsterdam,NoamNegReverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.7363013698630136,1.0,1.7363013698630136
panel,Amsterdam,NoamNegReverse,reverse,TimeBasedNegotiator,generic time-based,time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegReverse,reverse,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegReverse,reverse,AspirationNegotiator,aspiration-based,time-based,first,2,0.6784386617100371,1.0,1.6784386617100373
panel,Amsterdam,NoamNegReverse,reverse,AspirationNegotiator,aspiration-based,time-based,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegReverse,reverse,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.8011152416356877,1.0,1.8011152416356877
