agent_mode,panel,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v3,stress,baseline,Grocery,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,first,2,0.55,0.5,1.05
v3,stress,baseline,Grocery,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,second,2,0.30833333333333335,1.0,1.3083333333333333
v3,stress,baseline,Grocery,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,first,2,0.4861111111111112,0.6310334495845635,1.1171445606956747
v3,stress,baseline,Grocery,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,second,2,0.5666666666666667,0.6408820408007176,1.2075487074673843
v3,stress,baseline,Grocery,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,first,2,0.7333333333333334,0.6211868109132328,1.3545201442465662
v3,stress,baseline,Grocery,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,second,2,0.5555555555555556,0.6282871571777359,1.1838427127332913
v3,stress,baseline,Grocery,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,first,2,0.588888888888889,1.0,1.588888888888889
v3,stress,baseline,Grocery,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,second,2,0.7500000000000001,1.0,1.75
v3,stress,baseline,Grocery,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,first,2,0.588888888888889,1.0,1.588888888888889
v3,stress,baseline,Grocery,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,second,2,0.7500000000000001,1.0,1.75
v3,stress,baseline,ISBTAcquisition,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,first,2,0.7679738562091503,1.0,1.7679738562091503
v3,stress,baseline,ISBTAcquisition,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,first,2,0.5228758169934641,1.0,1.522875816993464
v3,stress,baseline,ISBTAcquisition,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,second,2,0.8048780487804877,1.0,1.8048780487804876
v3,stress,baseline,ISBTAcquisition,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,first,2,0.5196078431372549,1.0,1.5196078431372548
v3,stress,baseline,ISBTAcquisition,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,first,2,0.33986928104575165,1.0,1.3398692810457518
v3,stress,baseline,ISBTAcquisition,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,first,2,0.7254901960784313,1.0,1.7254901960784315
v3,stress,baseline,ISBTAcquisition,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,AspirationNegotiator,negmas.sao.AspirationNegotiator,time-based,first,2,0.7026143790849673,1.0,1.7026143790849673
v3,stress,baseline,ISBTAcquisition,AspirationNegotiator,negmas.sao.AspirationNegotiator,time-based,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,first,2,0.611111111111111,1.0,1.6111111111111112
v3,stress,baseline,ISBTAcquisition,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,first,2,0.5359477124183007,1.0,1.5359477124183007
v3,stress,baseline,ISBTAcquisition,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,second,2,0.5670731707317072,1.0,1.5670731707317072
v3,stress,baseline,ISBTAcquisition,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,first,2,0.4934640522875817,0.5905415387141647,1.0840055910017465
v3,stress,baseline,ISBTAcquisition,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,second,2,0.5121951219512194,0.5964173630080392,1.1086124849592585
v3,stress,baseline,ISBTAcquisition,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,first,2,0.5882352941176471,0.5938814787086453,1.1821167728262925
v3,stress,baseline,ISBTAcquisition,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,second,2,0.5121951219512194,0.5964173630080392,1.1086124849592585
v3,stress,baseline,ISBTAcquisition,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,first,2,0.6568627450980393,1.0,1.656862745098039
v3,stress,baseline,ISBTAcquisition,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,ISBTAcquisition,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,first,2,0.6241830065359477,1.0,1.6241830065359477
v3,stress,baseline,ISBTAcquisition,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,second,2,0.5121951219512194,1.0,1.5121951219512195
v3,stress,baseline,Laptop,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,first,2,0.5775524426410947,0.5,1.0775524426410947
v3,stress,baseline,Laptop,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,second,2,0.5136317604069089,1.0,1.513631760406909
v3,stress,baseline,Laptop,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,first,2,0.6808563443161951,1.0,1.680856344316195
v3,stress,baseline,Laptop,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,second,2,0.6787618253129548,1.0,1.6787618253129548
v3,stress,baseline,Laptop,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,first,2,0.5775524426410947,1.0,1.5775524426410947
v3,stress,baseline,Laptop,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,second,2,0.5136317604069089,1.0,1.513631760406909
v3,stress,baseline,Laptop,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,first,2,0.5775524426410947,1.0,1.5775524426410947
v3,stress,baseline,Laptop,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,second,2,0.5136317604069089,1.0,1.513631760406909
v3,stress,baseline,Laptop,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,first,2,0.5775524426410947,1.0,1.5775524426410947
