match_type,scenario,agent,agent_mode,opponent,opponent_mode,family,agent_first,runs,advantage,concealing,score
panel,Camera,Agent360,gradient,ToughNegotiator,"hard line, slow give",time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
panel,Camera,Agent360,gradient,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.6012455815519272,1.0,1.601245581551927
panel,Camera,Agent360,gradient,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.5532366908272932,1.0,1.5532366908272932
panel,Camera,Agent360,gradient,TimeBasedNegotiator,generic time-based,time-based,first,2,0.7010604275374516,1.0,1.7010604275374517
panel,Camera,Agent360,gradient,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360,gradient,AspirationNegotiator,aspiration-based,time-based,first,2,0.6805251641137855,1.0,1.6805251641137855
panel,Camera,Agent360,gradient,AspirationNegotiator,aspiration-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360,gradient,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.6673960612691465,1.0,1.6673960612691465
panel,Camera,Agent360,gradient,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.6044738815296177,1.0,1.6044738815296178
panel,Camera,Agent360,gradient,RandomNegotiator,random rational offers,baseline,first,2,0.5946810301296079,1.0,1.594681030129608
panel,Camera,Agent360,gradient,RandomNegotiator,random rational offers,baseline,second,2,0.6378405398650338,1.0,1.6378405398650338
panel,Camera,Agent360,gradient,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360,gradient,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.7091977005748564,1.0,1.7091977005748564
panel,Camera,Agent360,gradient,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360,gradient,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360,gradient,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360,gradient,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Full,full,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.6241373506143746,0.6192829402465182,1.2434202908608927
panel,Camera,Agent360Full,full,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.5648587853036742,0.6288326298620255,1.1936914151656997
panel,Camera,Agent360Full,full,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.6204342703248611,0.5301121767652921,1.1505464470901532
panel,Camera,Agent360Full,full,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6653336665833542,0.5119106712547548,1.177244337838109
panel,Camera,Agent360Full,full,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.6204342703248611,0.5300133060495227,1.1504475763743836
panel,Camera,Agent360Full,full,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6653336665833542,0.5024717273467973,1.1678053939301516
panel,Camera,Agent360Full,full,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360Full,full,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Full,full,ConcederTBNegotiator,fast concession,time-based,first,2,0.8845312236997138,1.0,1.8845312236997138
panel,Camera,Agent360Full,full,ConcederTBNegotiator,fast concession,time-based,second,2,0.6543364158960261,1.0,1.654336415896026
panel,Camera,Agent360Full,full,LinearTBNegotiator,linear time concession,time-based,first,2,0.6241373506143746,1.0,1.6241373506143746
panel,Camera,Agent360Full,full,LinearTBNegotiator,linear time concession,time-based,second,2,0.5606098475381156,1.0,1.5606098475381156
panel,Camera,Agent360Full,full,ToughNegotiator,"hard line, slow give",time-based,first,2,0.26931493014644,1.0,1.26931493014644
panel,Camera,Agent360Full,full,ToughNegotiator,"hard line, slow give",time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
panel,Camera,Agent360Full,full,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.3116478707288335,1.0,1.3116478707288335
panel,Camera,Agent360Full,full,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.5841039740064985,1.0,1.5841039740064984
panel,Camera,Agent360Full,full,TimeBasedNegotiator,generic time-based,time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360Full,full,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Full,full,AspirationNegotiator,aspiration-based,time-based,first,2,0.6805251641137855,1.0,1.6805251641137855
panel,Camera,Agent360Full,full,AspirationNegotiator,aspiration-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Full,full,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.5324019525332435,1.0,1.5324019525332435
panel,Camera,Agent360Full,full,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.5841039740064985,1.0,1.5841039740064984
panel,Camera,Agent360Full,full,RandomNegotiator,random rational offers,baseline,first,2,0.47921225382932164,0.0,0.47921225382932164
panel,Camera,Agent360Full,full,RandomNegotiator,random rational offers,baseline,second,2,0.6659585103724068,1.0,1.6659585103724068
panel,Camera,Agent360Full,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.6222858104696178,1.0,1.6222858104696178
panel,Camera,Agent360Full,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Full,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360Full,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Full,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360Full,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Reverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.8643326039387308,0.6236118603865918,1.4879444643253226
panel,Camera,Agent360Reverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.7758060484878782,0.6373241840051729,1.413130232493051
panel,Camera,Agent360Reverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.6204342703248611,0.4869685592114084,1.1074028295362695
panel,Camera,Agent360Reverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6653336665833542,0.4957632316465825,1.1610968982299368
panel,Camera,Agent360Reverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.6204342703248611,0.485161039603156,1.1055953099280171
panel,Camera,Agent360Reverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6653336665833542,0.4934540162326025,1.158787682815957
panel,Camera,Agent360Reverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,Agent360Reverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,Agent360Reverse,reverse,ConcederTBNegotiator,fast concession,time-based,first,2,0.8959771082309376,1.0,1.8959771082309376
panel,Camera,Agent360Reverse,reverse,ConcederTBNegotiator,fast concession,time-based,second,2,0.9250187453136717,1.0,1.9250187453136718
panel,Camera,Agent360Reverse,reverse,LinearTBNegotiator,linear time concession,time-based,first,2,0.8643326039387308,1.0,1.8643326039387307
panel,Camera,Agent360Reverse,reverse,LinearTBNegotiator,linear time concession,time-based,second,2,0.8450387403149213,1.0,1.8450387403149213
panel,Camera,Agent360Reverse,reverse,ToughNegotiator,"hard line, slow give",time-based,first,2,0.26931493014644,1.0,1.26931493014644
panel,Camera,Agent360Reverse,reverse,ToughNegotiator,"hard line, slow give",time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
panel,Camera,Agent360Reverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.3440498232620771,1.0,1.344049823262077
panel,Camera,Agent360Reverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.7530617345663585,1.0,1.7530617345663586
